0,1,2,3,4
0.0,0.16486556828022003,0.2618931233882904,0.0,0.7247129678726196
0.0,0.24032413959503174,0.060947567224502563,0.0,0.19309556484222412
0.0,0.19458195567131042,0.3719371557235718,0.0,0.8248840570449829
0.0,0.09728977084159851,0.15525586903095245,0.0,0.731884241104126
0.0,0.23752301931381226,0.3864307999610901,0.0,0.7331700325012207
0.0,1.0,1.0,0.0,0.6891441941261292
0.0,0.8467805981636047,1.0,0.0,0.7927685379981995
0.0,0.31887441873550415,0.1669302135705948,0.0,0.1553531289100647
0.0,0.8435608744621277,1.0,0.0,0.6392960548400879
0.0,0.8267161846160889,1.0,0.0,0.82026207447052
0.0,0.13578495383262634,0.27592283487319946,0.0,0.8258382678031921
0.0,0.841857373714447,1.0,0.0,0.8618959784507751
0.0,0.843658447265625,1.0,0.0,0.7562355399131775
0.0,0.29779738187789917,0.11906662583351135,0.0,0.13369667530059814
0.0,0.15282055735588074,0.32446542382240295,0.0,0.8594694137573242
0.0,0.11639545112848282,0.31913185119628906,0.0,0.9486555457115173
0.0,0.22768878936767578,0.3589780032634735,0.0,0.7146876454353333
0.0,0.1386728286743164,0.0,0.0,0.2486899495124817
0.0,0.223801851272583,0.0,0.0,0.11418229341506958
0.0,0.2782924175262451,0.5277293920516968,0.0,0.8547676801681519
0.0,0.8530393838882446,1.0,0.0,0.7937583923339844
0.0,0.2813592255115509,0.5261834859848022,0.0,0.8439944982528687
0.0,0.18477213382720947,0.0,0.0,0.15461552143096924
0.0,0.16508051753044128,0.3355860114097595,0.0,0.8447090983390808
0.0,0.16428440809249878,0.0,0.0,0.22739708423614502
0.0,0.23829957842826843,0.08457416296005249,0.0,0.23719465732574463
0.0,0.8875279426574707,1.0,0.0,0.7117338180541992
0.0,0.1401212513446808,0.20613732933998108,0.0,0.7000012993812561
0.0,0.8461552858352661,1.0,0.0,0.699568510055542
0.0,0.19278167188167572,0.3415790796279907,0.0,0.7800524234771729
0.0,0.14128410816192627,0.1906721293926239,0.0,0.6715718507766724
0.0,0.7085986733436584,1.0,0.0,0.9414121508598328
0.0,0.3390614688396454,0.2196083515882492,0.0,0.18727946281433105
0.0,0.22165891528129578,0.4120471477508545,0.0,0.8177263140678406
0.0,0.1584712415933609,0.35614776611328125,0.0,0.8961175680160522
0.0,0.022458180785179138,0.1298951506614685,0.0,0.8915414214134216
0.0,0.8855336904525757,1.0,0.0,0.8982391357421875
0.0,0.2820231318473816,0.036962419748306274,0.0,0.041762471199035645
0.0,0.17166364192962646,0.0,0.0,0.14782631397247314
0.0,0.30327749252319336,0.12629979848861694,0.0,0.13080048561096191
0.0,0.17088070511817932,0.33733728528022766,0.0,0.831983208656311
0.0,0.12187234312295914,0.23165230453014374,0.0,0.7908021807670593
0.0,0.19362498819828033,0.39436575770378113,0.0,0.8641533851623535
0.0,0.30493849515914917,0.5731878280639648,0.0,0.8575190901756287
0.0,0.25072601437568665,0.44961005449295044,0.0,0.8010514378547668
